spectrogram_path,original_wav,label,gun_type,dataset
data/processed/spectrograms/firearms_58__ak-47_151.npy,data/raw/firearms_58/dataset/ak-47/ak-47_151.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_144.npy,data/raw/firearms_58/dataset/ak-47/ak-47_144.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_222.npy,data/raw/firearms_58/dataset/ak-47/ak-47_222.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_253.npy,data/raw/firearms_58/dataset/ak-47/ak-47_253.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_241.npy,data/raw/firearms_58/dataset/ak-47/ak-47_241.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_261.npy,data/raw/firearms_58/dataset/ak-47/ak-47_261.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_093.npy,data/raw/firearms_58/dataset/ak-47/ak-47_093.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_142.npy,data/raw/firearms_58/dataset/ak-47/ak-47_142.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_047.npy,data/raw/firearms_58/dataset/ak-47/ak-47_047.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_258.npy,data/raw/firearms_58/dataset/ak-47/ak-47_258.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_207.npy,data/raw/firearms_58/dataset/ak-47/ak-47_207.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_280.npy,data/raw/firearms_58/dataset/ak-47/ak-47_280.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_051.npy,data/raw/firearms_58/dataset/ak-47/ak-47_051.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_182.npy,data/raw/firearms_58/dataset/ak-47/ak-47_182.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_243.npy,data/raw/firearms_58/dataset/ak-47/ak-47_243.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_059.npy,data/raw/firearms_58/dataset/ak-47/ak-47_059.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_046.npy,data/raw/firearms_58/dataset/ak-47/ak-47_046.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_067.npy,data/raw/firearms_58/dataset/ak-47/ak-47_067.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_036.npy,data/raw/firearms_58/dataset/ak-47/ak-47_036.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_246.npy,data/raw/firearms_58/dataset/ak-47/ak-47_246.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_045.npy,data/raw/firearms_58/dataset/ak-47/ak-47_045.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_112.npy,data/raw/firearms_58/dataset/ak-47/ak-47_112.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_005.npy,data/raw/firearms_58/dataset/ak-47/ak-47_005.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_237.npy,data/raw/firearms_58/dataset/ak-47/ak-47_237.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_226.npy,data/raw/firearms_58/dataset/ak-47/ak-47_226.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_110.npy,data/raw/firearms_58/dataset/ak-47/ak-47_110.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_177.npy,data/raw/firearms_58/dataset/ak-47/ak-47_177.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_063.npy,data/raw/firearms_58/dataset/ak-47/ak-47_063.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_270.npy,data/raw/firearms_58/dataset/ak-47/ak-47_270.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_060.npy,data/raw/firearms_58/dataset/ak-47/ak-47_060.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_189.npy,data/raw/firearms_58/dataset/ak-47/ak-47_189.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_290.npy,data/raw/firearms_58/dataset/ak-47/ak-47_290.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_225.npy,data/raw/firearms_58/dataset/ak-47/ak-47_225.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_118.npy,data/raw/firearms_58/dataset/ak-47/ak-47_118.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_256.npy,data/raw/firearms_58/dataset/ak-47/ak-47_256.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_251.npy,data/raw/firearms_58/dataset/ak-47/ak-47_251.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_013.npy,data/raw/firearms_58/dataset/ak-47/ak-47_013.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_099.npy,data/raw/firearms_58/dataset/ak-47/ak-47_099.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_088.npy,data/raw/firearms_58/dataset/ak-47/ak-47_088.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_053.npy,data/raw/firearms_58/dataset/ak-47/ak-47_053.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_248.npy,data/raw/firearms_58/dataset/ak-47/ak-47_248.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_289.npy,data/raw/firearms_58/dataset/ak-47/ak-47_289.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_044.npy,data/raw/firearms_58/dataset/ak-47/ak-47_044.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_037.npy,data/raw/firearms_58/dataset/ak-47/ak-47_037.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_012.npy,data/raw/firearms_58/dataset/ak-47/ak-47_012.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_094.npy,data/raw/firearms_58/dataset/ak-47/ak-47_094.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_121.npy,data/raw/firearms_58/dataset/ak-47/ak-47_121.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_069.npy,data/raw/firearms_58/dataset/ak-47/ak-47_069.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_061.npy,data/raw/firearms_58/dataset/ak-47/ak-47_061.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_275.npy,data/raw/firearms_58/dataset/ak-47/ak-47_275.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_194.npy,data/raw/firearms_58/dataset/ak-47/ak-47_194.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_158.npy,data/raw/firearms_58/dataset/ak-47/ak-47_158.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_083.npy,data/raw/firearms_58/dataset/ak-47/ak-47_083.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_266.npy,data/raw/firearms_58/dataset/ak-47/ak-47_266.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_017.npy,data/raw/firearms_58/dataset/ak-47/ak-47_017.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_006.npy,data/raw/firearms_58/dataset/ak-47/ak-47_006.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_278.npy,data/raw/firearms_58/dataset/ak-47/ak-47_278.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_283.npy,data/raw/firearms_58/dataset/ak-47/ak-47_283.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_154.npy,data/raw/firearms_58/dataset/ak-47/ak-47_154.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_291.npy,data/raw/firearms_58/dataset/ak-47/ak-47_291.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_156.npy,data/raw/firearms_58/dataset/ak-47/ak-47_156.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_300.npy,data/raw/firearms_58/dataset/ak-47/ak-47_300.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_140.npy,data/raw/firearms_58/dataset/ak-47/ak-47_140.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_221.npy,data/raw/firearms_58/dataset/ak-47/ak-47_221.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_050.npy,data/raw/firearms_58/dataset/ak-47/ak-47_050.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_148.npy,data/raw/firearms_58/dataset/ak-47/ak-47_148.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_043.npy,data/raw/firearms_58/dataset/ak-47/ak-47_043.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_153.npy,data/raw/firearms_58/dataset/ak-47/ak-47_153.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_117.npy,data/raw/firearms_58/dataset/ak-47/ak-47_117.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_028.npy,data/raw/firearms_58/dataset/ak-47/ak-47_028.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_276.npy,data/raw/firearms_58/dataset/ak-47/ak-47_276.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_296.npy,data/raw/firearms_58/dataset/ak-47/ak-47_296.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_281.npy,data/raw/firearms_58/dataset/ak-47/ak-47_281.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_143.npy,data/raw/firearms_58/dataset/ak-47/ak-47_143.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_139.npy,data/raw/firearms_58/dataset/ak-47/ak-47_139.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_163.npy,data/raw/firearms_58/dataset/ak-47/ak-47_163.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_152.npy,data/raw/firearms_58/dataset/ak-47/ak-47_152.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_288.npy,data/raw/firearms_58/dataset/ak-47/ak-47_288.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_054.npy,data/raw/firearms_58/dataset/ak-47/ak-47_054.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_269.npy,data/raw/firearms_58/dataset/ak-47/ak-47_269.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_107.npy,data/raw/firearms_58/dataset/ak-47/ak-47_107.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_187.npy,data/raw/firearms_58/dataset/ak-47/ak-47_187.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_149.npy,data/raw/firearms_58/dataset/ak-47/ak-47_149.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_090.npy,data/raw/firearms_58/dataset/ak-47/ak-47_090.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_265.npy,data/raw/firearms_58/dataset/ak-47/ak-47_265.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_175.npy,data/raw/firearms_58/dataset/ak-47/ak-47_175.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_240.npy,data/raw/firearms_58/dataset/ak-47/ak-47_240.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_184.npy,data/raw/firearms_58/dataset/ak-47/ak-47_184.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_039.npy,data/raw/firearms_58/dataset/ak-47/ak-47_039.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_252.npy,data/raw/firearms_58/dataset/ak-47/ak-47_252.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_101.npy,data/raw/firearms_58/dataset/ak-47/ak-47_101.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_204.npy,data/raw/firearms_58/dataset/ak-47/ak-47_204.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_120.npy,data/raw/firearms_58/dataset/ak-47/ak-47_120.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_077.npy,data/raw/firearms_58/dataset/ak-47/ak-47_077.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_115.npy,data/raw/firearms_58/dataset/ak-47/ak-47_115.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_171.npy,data/raw/firearms_58/dataset/ak-47/ak-47_171.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_102.npy,data/raw/firearms_58/dataset/ak-47/ak-47_102.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_282.npy,data/raw/firearms_58/dataset/ak-47/ak-47_282.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_049.npy,data/raw/firearms_58/dataset/ak-47/ak-47_049.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_155.npy,data/raw/firearms_58/dataset/ak-47/ak-47_155.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_021.npy,data/raw/firearms_58/dataset/ak-47/ak-47_021.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_274.npy,data/raw/firearms_58/dataset/ak-47/ak-47_274.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_113.npy,data/raw/firearms_58/dataset/ak-47/ak-47_113.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_091.npy,data/raw/firearms_58/dataset/ak-47/ak-47_091.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_185.npy,data/raw/firearms_58/dataset/ak-47/ak-47_185.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_056.npy,data/raw/firearms_58/dataset/ak-47/ak-47_056.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_268.npy,data/raw/firearms_58/dataset/ak-47/ak-47_268.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_230.npy,data/raw/firearms_58/dataset/ak-47/ak-47_230.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_127.npy,data/raw/firearms_58/dataset/ak-47/ak-47_127.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_287.npy,data/raw/firearms_58/dataset/ak-47/ak-47_287.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_229.npy,data/raw/firearms_58/dataset/ak-47/ak-47_229.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_024.npy,data/raw/firearms_58/dataset/ak-47/ak-47_024.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_262.npy,data/raw/firearms_58/dataset/ak-47/ak-47_262.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_145.npy,data/raw/firearms_58/dataset/ak-47/ak-47_145.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_027.npy,data/raw/firearms_58/dataset/ak-47/ak-47_027.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_068.npy,data/raw/firearms_58/dataset/ak-47/ak-47_068.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_133.npy,data/raw/firearms_58/dataset/ak-47/ak-47_133.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_129.npy,data/raw/firearms_58/dataset/ak-47/ak-47_129.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_066.npy,data/raw/firearms_58/dataset/ak-47/ak-47_066.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_238.npy,data/raw/firearms_58/dataset/ak-47/ak-47_238.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_161.npy,data/raw/firearms_58/dataset/ak-47/ak-47_161.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_181.npy,data/raw/firearms_58/dataset/ak-47/ak-47_181.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_035.npy,data/raw/firearms_58/dataset/ak-47/ak-47_035.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_052.npy,data/raw/firearms_58/dataset/ak-47/ak-47_052.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_250.npy,data/raw/firearms_58/dataset/ak-47/ak-47_250.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_136.npy,data/raw/firearms_58/dataset/ak-47/ak-47_136.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_292.npy,data/raw/firearms_58/dataset/ak-47/ak-47_292.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_048.npy,data/raw/firearms_58/dataset/ak-47/ak-47_048.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_030.npy,data/raw/firearms_58/dataset/ak-47/ak-47_030.wav,gunshot,ak-47,firearms_58
data/processed/spectrograms/firearms_58__ak-47_109.npy,data/raw/firearms_58/dataset/ak-47/ak-47_109.wav,gunshot,ak-47,firearms_58
