spectrogram_path,original_wav,label,gun_type,dataset,threat_level
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_275_aug_time_down.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_275_aug_time_down.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_140.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_140.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_111.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_111.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_099.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_099.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_229_aug_noise.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_229_aug_noise.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_264_aug_pitch_down.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_264_aug_pitch_down.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_271_aug_time_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_271_aug_time_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_059.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_059.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_187.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_187.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_220_aug_pitch_down.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_220_aug_pitch_down.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_142.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_142.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_135.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_135.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_057.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_057.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_078.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_078.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_254_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_254_aug_pitch_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_149.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_149.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_076.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_076.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_222_aug_time_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_222_aug_time_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_054.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_054.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_171.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_171.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_023.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_023.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_062.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_062.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_084.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_084.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_232_aug_time_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_232_aug_time_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_207_aug_time_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_207_aug_time_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_004.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_004.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_152.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_152.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_090.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_090.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_106.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_106.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_055.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_055.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_239_aug_time_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_239_aug_time_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_154.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_154.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_024.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_024.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_105.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_105.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_227_aug_pitch_down.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_227_aug_pitch_down.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_147.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_147.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_176.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_176.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_157.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_157.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_223_aug_time_down.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_223_aug_time_down.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_194.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_194.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_038.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_038.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_013.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_013.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_042.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_042.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_259_aug_noise.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_259_aug_noise.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_036.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_036.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_282_aug_noise.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_282_aug_noise.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_214_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_214_aug_pitch_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_159.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_159.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_128.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_128.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_172.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_172.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_034.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_034.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_037.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_037.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_089.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_089.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_292_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_292_aug_pitch_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_070.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_070.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_219_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_219_aug_pitch_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_284_aug_time_down.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_284_aug_time_down.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_109.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_109.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_193.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_193.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_002.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_002.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_256_aug_time_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_256_aug_time_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_185.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_185.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_197.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_197.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_166.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_166.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_015.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_015.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_164.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_164.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_225_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_225_aug_pitch_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_115.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_115.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_079.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_079.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_081.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_081.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_204.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_204.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_063.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_063.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_095.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_095.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_299_aug_noise.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_299_aug_noise.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_131.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_131.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_238_aug_time_down.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_238_aug_time_down.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_007.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_007.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_061.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_061.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_130.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_130.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_029.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_029.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_077.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_077.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_188.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_188.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_006.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_006.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_086.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_086.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_277_aug_pitch_down.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_277_aug_pitch_down.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_025.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_025.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_103.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_103.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_215_aug_time_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_215_aug_time_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_114.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_114.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_257_aug_time_down.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_257_aug_time_down.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_073.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_073.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_246_aug_time_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_246_aug_time_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_179.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_179.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_261_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_261_aug_pitch_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_088.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_088.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_018.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_018.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_153.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_153.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_270_aug_pitch_down.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_270_aug_pitch_down.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_291_aug_time_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_291_aug_time_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_191.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_191.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
data/processed/spectrograms/firearms_58__sw-10-8-38spl-revolver_224_aug_pitch_up.npy,data/raw/firearms_58/dataset/sw-10-8-38spl-revolver/sw-10-8-38spl-revolver_224_aug_pitch_up.wav,gunshot,sw-10-8-38spl-revolver,firearms_58,0
